,OE
18247,75.83640399999999
18248,137.216367
18249,208.95306899999997
18250,148.34377500000002
18251,235.73784
18252,103.83140799999998
18253,95.921356
18254,145.854769
18255,831.900805
18256,230.98115199999998
18257,38.048532
18258,256.12955500000004
18259,150.286985
18260,134.079004
18261,107.046589
18262,133.280464
18263,141.978485
18264,144.905326
18265,277.855527
18266,344.58687799999996
18267,141.080147
18268,812.3507750000001
18269,312.641031
18270,255.300125
18271,103.41535
18272,146.779191
18273,100.76249600000001
18274,108.78613999999999
18275,256.600004
18276,210.17018499999998
18277,146.28263800000002
18278,98.149245
18279,131.636639
18280,240.037018
18281,153.014657
18282,206.39613699999998
18283,850.6314130000001
18284,78.75235900000001
18285,335.718383
18286,158.80269399999997
18287,102.04947
18288,142.527726
18289,117.17238
18290,867.3272979999999
18291,170.49075699999997
18292,277.237486
18293,139.605065
18294,137.67678899999999
18295,229.046874
18296,114.25060300000001
18297,96.05848700000001
18298,120.617883
18299,327.208781
18300,381.23798
18301,83.17102
18302,146.85979899999995
18303,133.92765500000002
18304,142.351412
18305,166.426303
18306,166.73112500000002
18307,366.90027299999997
18308,121.69906600000002
18309,144.432064
18310,1000.308526
18311,85.45973599999999
18312,137.797235
18313,96.84043400000002
18314,119.37027799999998
18315,140.880113
18316,879.7152490000001
18317,123.659283
18318,149.032519
18319,376.51370399999996
18320,120.780235
18321,38.945843
18322,294.023338
18323,105.07590099999999
18324,125.03438199999998
18325,141.82714
18326,121.74461299999999
18327,123.761883
18328,792.087309
18329,100.064275
18330,117.43976799999999
18331,92.10064
18332,32.083522
18333,37.991355
18334,183.345572
18335,848.2303899999999
18336,99.585226
18337,221.12214399999996
18338,122.823104
18339,133.751558
18340,155.318869
18341,214.33183699999995
18342,98.073247
18343,149.973005
18344,155.964729
18345,97.12160500000002
18346,251.26386599999998
18347,144.957224
18348,863.242839
18349,146.759087
18350,794.523064
18351,151.02526699999999
18352,137.745212
18353,151.107468
18354,169.43044200000003
18355,158.057445
18356,32.083522
18357,139.04913200000001
18358,119.055453
18359,182.691798
18360,287.25636299999996
18361,78.44198600000001
18362,76.449299
18363,90.76375000000002
18364,74.21309600000001
18365,109.13250000000001
18366,186.974046
18367,339.952431
18368,799.602371
18369,152.004935
18370,245.00857399999995
18371,164.73238199999997
18372,796.692131
18373,151.01674699999998
18374,129.939763
18375,115.79073599999998
18376,147.38011799999998
18377,66.48217600000001
18378,140.285292
18379,154.060969
18380,114.39844699999999
18381,150.503149
18382,354.038614
18383,147.92713899999995
18384,886.39735
18385,229.39918699999998
18386,168.16493699999995
18387,815.8654819999999
18388,116.80093199999999
18389,104.55191900000001
18390,139.824317
18391,145.039286
18392,119.43973
18393,115.080572
18394,778.420891
18395,157.08025299999997
18396,124.337918
18397,414.233413
18398,792.36708
18399,136.64477200000002
18400,105.842433
18401,217.314092
18402,165.621808
18403,73.306588
18404,119.16466
18405,140.70726200000001
18406,149.552392
18407,158.565261
18408,127.099885
18409,273.430654
18410,132.26917200000003
18411,39.277046
18412,91.105278
18413,261.35956600000003
18414,142.33421900000002
18415,95.476766
18416,63.50783499999999
18417,141.80729099999996
18418,162.46689199999997
18419,132.82135799999998
18420,190.197728
18421,181.37707100000003
18422,171.45959200000001
18423,161.62816800000002
18424,38.021704
18425,124.11640200000001
18426,89.82514699999999
18427,109.911195
18428,95.122021
18429,37.96066
18430,319.048653
18431,138.53485
18432,100.014222
18433,910.9271590000001
18434,161.11934
18435,86.934177
18436,170.16239800000002
18437,251.32627
18438,898.6362899999999
18439,107.84560400000001
18440,310.112912
18441,96.23260900000001
18442,797.350484
18443,128.16724
18444,858.8879300000001
18445,870.659005
18446,37.994807
18447,93.588877
18448,157.115586
18449,239.53075099999995
18450,115.937585
18451,147.72564699999998
18452,785.147608
18453,128.435566
18454,121.80340299999999
18455,122.490164
18456,124.80784
18457,108.225722
18458,123.60503
18459,77.89804000000001
18460,123.76832
18461,250.311069
18462,96.20966000000001
18463,243.305648
18464,149.41698099999996
18465,38.205885
18466,173.31566299999997
18467,132.921542
18468,143.44345499999997
18469,142.865072
18470,37.935105
18471,138.96561000000003
18472,120.278578
18473,148.56404600000002
18474,107.00283100000001
18475,76.840306
18476,38.040681
18477,83.11677399999999
18478,219.14241599999997
18479,253.804338
18480,797.581776
18481,164.24834499999997
18482,778.056069
18483,114.777109
18484,38.049199
18485,106.22
18486,178.524271
18487,249.660965
18488,283.44999800000005
18489,229.75249299999996
18490,830.0175690000001
18491,103.751986
18492,106.628692
18493,145.82151100000002
18494,800.979611
18495,148.578924
18496,811.6269420000001
18497,135.91326599999996
18498,150.08726800000002
18499,38.331779
18500,166.502978
18501,116.145576
18502,303.09035
18503,168.63307299999997
18504,38.084129
18505,124.71132399999998
18506,100.768313
18507,162.482234
18508,804.1395170000001
18509,129.082199
18510,803.5144929999999
18511,255.28862599999997
18512,147.38453999999996
18513,819.7701549999999
18514,185.19388800000002
18515,293.822092
18516,38.105265
18517,154.911413
18518,894.831602
18519,230.54860999999997
18520,208.651144
18521,127.56463400000001
18522,154.880816
18523,253.819368
18524,221.8775
18525,192.975599
18526,157.188175
18527,160.339053
18528,275.054436
18529,146.521953
18530,785.906819
18531,140.52022100000002
18532,105.781544
18533,245.33220099999997
18534,173.35408814
18535,38.597849000000004
18536,37.96797
18537,118.12412
18538,164.63300099999998
18539,175.37869300000003
18540,143.314792
18541,252.346125
18542,256.267517
18543,113.53897600000002
18544,238.45974799999996
18545,773.7361920000001
18546,134.812308
18547,100.66612700000002
18548,89.085424
18549,106.57137099999998
18550,38.10746
18551,308.505161
18552,220.171336
18553,268.015013
18554,135.072024
18555,261.703982
18556,104.13096999999999
18557,175.985831
18558,237.90288699999996
18559,38.53573
18560,144.433781
18561,127.70134300000001
18562,144.21304500000002
18563,220.01689799999997
18564,37.999325
18565,259.229773
18566,32.083522
18567,146.69138499999997
18568,96.392123
18569,923.63625
18570,221.27250499999997
18571,179.881619
18572,158.14215800000002
18573,262.53342799999996
18574,127.672427
18575,154.48913000000002
18576,147.56484400000002
18577,202.705959
18578,95.031227
18579,169.62613299999998
18580,116.84794500000001
18581,157.31076800000002
18582,37.983373
18583,802.644372
18584,92.044627
18585,120.505572
18586,276.002014
18587,153.01114900000002
18588,223.738672
18589,810.2700010000001
18590,141.588942
18591,136.891816
18592,258.007673
18593,155.14281000000003
18594,892.4107510000001
18595,276.914304
18596,119.68334199999998
18597,828.5057850000001
18598,139.83042199999997
18599,130.237155
18600,148.56384
18601,211.01167399999997
18602,289.69352399999997
18603,121.79202400000001
18604,79.94315399999999
18605,309.774829
18606,222.39364099999997
18607,274.24492
18608,270.93617600000005
18609,32.083522
18610,157.100228
18611,131.24477399999998
18612,148.509282
18613,126.57755600000002
18614,132.95751199999998
18615,144.832493
18616,152.45619900000003
18617,110.817691
18618,219.66188699999998
18619,315.617739
18620,226.817256
18621,188.324911
18622,178.73366399999998
18623,811.267061
18624,145.56832500000002
18625,128.250624
18626,170.60248700000002
18627,81.32052200000001
18628,137.795264
18629,95.30318100000001
18630,136.54328800000002
18631,156.432049
18632,90.67355400000001
18633,805.360048
18634,152.61145799999997
18635,281.413169
18636,126.83725000000001
18637,155.787249
18638,195.36859899999996
18639,130.932324
18640,194.614309
18641,329.77020500000003
18642,252.795464
18643,200.84097499999996
18644,123.088851
18645,142.56110999999999
18646,129.368362
18647,38.009745
18648,135.81231299999996
18649,128.330264
18650,39.110701999999996
18651,216.161461
18652,117.234796
18653,188.52439499999997
18654,309.46564
18655,255.415828
18656,312.943275
18657,901.345969
18658,122.95171199999999
18659,155.35139700000002
18660,385.765781
18661,32.083522
18662,119.82545200000001
18663,128.34279999999998
18664,90.54500000000002
18665,122.28895800000001
18666,145.478387
18667,32.083522
18668,136.963119
18669,32.083522
18670,99.07356
18671,249.96373100000002
18672,262.773878
18673,151.345693
18674,147.01458300000002
18675,32.083522
18676,794.0300730000001
18677,104.222514
18678,214.13330099999996
18679,138.976898
18680,122.924205
18681,147.686271
18682,344.28152
18683,804.943775
18684,220.65171399999997
18685,107.73791800000001
18686,248.033211
18687,144.982891
18688,168.75300500000003
18689,105.71642100000001
18690,115.25278500000002
18691,140.488923
18692,167.967495
18693,115.81545
18694,284.285221
18695,186.54667600000002
18696,156.160728
18697,125.09162300000001
18698,251.81861999999998
18699,798.491495
18700,278.45705499999997
18701,124.69124300000001
18702,957.6940399999999
18703,149.448011
18704,157.902401
18705,228.548879
18706,153.419803
18707,127.28455
18708,248.47197899999998
18709,115.21296699999999
18710,189.05055199999998
18711,121.01866199999999
18712,150.942864
18713,230.881117
18714,107.990044
18715,37.921367
18716,105.81849500000001
18717,144.652785
18718,80.518337
18719,303.987775
18720,191.04274199999998
18721,174.91567500000002
18722,173.484788
18723,122.029394
18724,143.48828799999995
18725,112.478116
18726,107.88202600000002
18727,121.73708900000001
18728,140.08547400000003
18729,148.856236
18730,120.060443
18731,141.277826
18732,836.8279399999999
18733,215.077087
18734,94.910553
18735,149.710388
18736,227.01041499999997
18737,386.840547
18738,89.44753399999999
18739,119.92098899999999
18740,117.63209600000002
18741,147.68475500000002
18742,157.38598299999995
18743,123.009986
18744,151.40572
18745,91.882957
18746,191.75884
18747,782.7835809999999
18748,32.083522
18749,100.733007
18750,373.43447100000003
18751,38.677400999999996
18752,165.62654300000003
18753,113.10338700000001
18754,152.57548200000002
18755,186.54921800000002
18756,224.69376599999998
18757,143.044078
18758,151.742011
18759,129.794881
18760,212.113068
18761,258.922634
18762,112.82162299999999
18763,106.405443
18764,40.056353
18765,847.160012
18766,801.535695
18767,158.928456
18768,38.114972
18769,784.718916
18770,259.11447200000003
18771,111.49085500000001
18772,127.61416
18773,176.501864
18774,781.6087540000001
18775,145.769224
18776,107.768566
18777,154.10934699999999
18778,222.42092975999998
18779,122.781468
18780,931.4316779999999
18781,83.948442
18782,77.63060000000002
18783,256.60762500000004
18784,116.660221
18785,148.053249
18786,148.26004400000002
18787,173.625124
18788,38.077201
18789,230.918926
18790,122.528716
18791,124.742884
18792,131.05195700000002
18793,137.22931599999998
18794,246.64711899999998
18795,123.77678700000001
18796,98.414186
18797,90.12980700000001
18798,809.2858160000001
18799,803.427709
18800,286.275798
18801,147.06097400000002
18802,242.70052299999998
18803,120.16503399999999
18804,147.45842199999998
18805,68.48102399999999
18806,135.298636
18807,155.747097
18808,156.409191
18809,32.083522
18810,96.75741200000002
18811,846.4401499999999
18812,132.13466
18813,878.2199760000001
18814,249.822838
18815,207.211049
18816,224.19289799999996
18817,165.084765
18818,37.934082
18819,154.301276
18820,111.34134599999999
18821,82.60326800000001
18822,99.626183
18823,148.57879
18824,348.47159300000004
18825,140.696413
18826,103.227465
18827,78.379242
18828,147.14544800000002
18829,115.583033
18830,143.653411
18831,159.72362699999996
18832,163.928427
18833,262.49421900000004
18834,180.116333
18835,38.63486
18836,129.32036
18837,117.639132
18838,115.53537800000001
18839,38.653927
18840,283.83045899999996
18841,788.516619
18842,96.107395
18843,108.36869100000001
18844,142.86513300000001
18845,90.83153899999999
18846,154.798601
18847,103.38244699999998
18848,789.425696
18849,32.083522
18850,158.508986
18851,38.642203
18852,37.992926
18853,138.59038400000003
18854,37.952979
18855,170.98097099999995
18856,102.289957
18857,256.465903
18858,79.208617
18859,164.42678700000002
18860,165.724927
18861,214.06557299999997
18862,815.1169809999999
18863,790.4156190000001
18864,833.458594
18865,136.06119999999999
18866,32.083522
18867,122.089967
18868,1026.202113
18869,89.181959
18870,316.846531
18871,129.140037
18872,97.91380300000002
18873,158.049396
18874,249.40646799999996
18875,37.990528
18876,66.644818
18877,861.000372
18878,116.75613799999999
18879,129.220499
18880,269.343797
18881,144.76712799999996
18882,884.301567
18883,115.509626
18884,125.18684900000001
18885,273.92175499999996
18886,231.24814399999997
18887,136.133533
18888,244.619466
18889,79.475303
18890,139.593414
18891,777.477889
18892,32.083522
18893,259.203806
18894,102.99570700000001
18895,182.25520799999998
18896,92.86359200000001
18897,266.31002
18898,157.180604
18899,226.73053399999998
18900,130.818031
18901,122.921786
18902,189.73879999999997
18903,269.00515658
18904,141.62598
18905,108.95544000000001
18906,97.98517500000001
18907,192.21522799999997
18908,140.07777899999996
18909,144.44592
18910,140.498966
18911,782.453882
18912,266.225796
18913,227.36638399999998
18914,39.155565
18915,38.365056
18916,148.963346
18917,327.334666
18918,37.942655
18919,100.70164100000001
18920,122.266231
18921,143.302174
18922,131.686619
18923,795.5271170000001
18924,161.083502
18925,287.401185
18926,268.172659
18927,38.084542
18928,141.28867200000002
18929,189.08206
18930,32.083522
18931,148.761914
18932,218.672719
18933,117.788028
18934,135.56072300000002
18935,166.854115
18936,196.802419
18937,259.382342
18938,894.782471
18939,275.719757
18940,32.083522
18941,113.788646
18942,66.484189
18943,143.64586199999997
18944,170.266193
18945,247.14704
18946,780.678744
18947,194.564844
18948,154.668938
18949,148.372583
18950,874.748028
18951,97.89008800000002
18952,32.083522
18953,817.3797099999999
18954,169.45520499999998
18955,101.55419900000001
18956,116.894306
18957,139.17311
18958,830.328904
18959,37.900765
18960,32.083522
18961,135.169588
18962,38.072563
18963,144.961546
18964,263.16925999999995
18965,259.01984200000004
18966,146.81261600000002
18967,862.831344
18968,110.266622
18969,796.5432370000001
18970,38.060388
18971,796.6047040000001
18972,107.91704099999998
18973,117.21571234
18974,103.05232
18975,37.946432
18976,32.083522
18977,240.08336099999997
18978,182.84747699999997
18979,271.968688
18980,107.53640099999998
18981,150.34908399999998
18982,143.220166
18983,299.699062
18984,146.119527
18985,68.41716199999999
18986,796.086135
18987,871.5478539999999
18988,266.996077
18989,163.104669
18990,32.083522
18991,145.633921
18992,172.281794
18993,824.8184470000001
18994,241.841767
18995,153.77207699999997
18996,157.819029
18997,268.34817599999997
18998,255.106794
18999,110.16947599999997
19000,169.55620000000002
19001,215.87119099999998
19002,38.114176
19003,230.27700399999998
19004,83.20086
19005,338.823527
19006,165.63953099999998
19007,151.33569
19008,169.509123
19009,106.949555
19010,247.87618599999996
19011,122.04272
19012,271.857887
19013,226.83182699999998
19014,256.673508
19015,155.058775
19016,289.621315
19017,142.291042
19018,122.512114
19019,123.117513
19020,160.636753
19021,144.04328900000002
19022,122.60945
19023,176.011858
19024,216.41394599999998
19025,38.618581
19026,41.069084000000004
19027,38.082792
19028,252.51184199999997
19029,68.304834
19030,263.56372200000004
19031,32.083522
19032,151.368955
19033,151.99494900000002
19034,38.076628
19035,141.709426
19036,789.3793109999999
19037,140.35319500000003
19038,38.288826
19039,149.35027099999996
19040,244.77348499999997
19041,107.018821
19042,226.10368599999998
19043,38.069908999999996
19044,854.9929280000001
19045,32.083522
19046,150.572925
19047,269.060215
19048,119.97304199999999
19049,144.687726
19050,73.309418
19051,65.16359
19052,140.67037899999997
19053,144.38795199999998
19054,140.55267099999998
19055,138.215233
19056,231.009461
19057,777.961634
19058,276.39167299999997
19059,828.394882
19060,116.52899099999999
19061,160.43088
19062,96.531665
19063,260.983316
19064,138.66555300000002
19065,249.93145399999997
19066,154.566329
19067,216.25360799999999
19068,917.4147820000001
19069,214.492253
19070,128.744013
19071,253.196161
19072,108.205863
19073,38.051660999999996
19074,161.95971699999998
19075,167.236815
19076,160.40567900000002
19077,173.693352
19078,247.667644
19079,321.751852
19080,811.4989909999999
19081,124.80254399999998
19082,38.061962
19083,791.5969950000001
19084,90.656131
19085,144.61643299999997
19086,37.940492
19087,160.62074099999998
19088,32.083522
19089,161.96199399999998
19090,270.25719200000003
19091,317.77815000000004
19092,75.79828900000001
19093,148.22808299999997
19094,213.0614
19095,255.189585
19096,181.15150899999998
19097,140.720226
19098,157.095085
19099,934.214029
19100,32.083522
19101,143.5258
19102,242.206932
19103,38.00823
19104,363.997275
19105,267.75381000000004
19106,317.459673
19107,237.74472099999997
19108,171.061287
19109,131.35844500000002
19110,219.78614299999998
19111,147.809236
19112,231.87757299999998
19113,335.585214
19114,85.56643
19115,144.858861
19116,150.703355
19117,91.335409
19118,351.302318
19119,132.94741399999998
19120,44.967544
19121,113.553371
19122,219.49441299999995
19123,266.435877
19124,328.792843
19125,121.486382
19126,249.811722
19127,162.90272399999998
19128,143.300566
19129,271.256392
19130,158.43849200000002
19131,162.265306
19132,136.921902
19133,38.054811
19134,862.3942690000001
19135,886.7922430000001
19136,141.73193899999995
19137,170.22796100000002
19138,37.91805
19139,257.013536
19140,95.41188700000001
19141,328.535925
19142,155.53895200000002
19143,154.921004
19144,398.04981599999996
19145,37.93907
19146,136.78299
19147,835.186263
19148,170.331665
19149,122.51518100000001
19150,120.79775500000001
19151,32.083522
19152,143.929
19153,787.4226189999999
19154,286.95313300000004
19155,242.79622099999997
19156,267.027233
19157,186.502893
19158,303.879007
19159,151.363546
19160,135.078721
19161,149.949623
19162,99.36649100000001
19163,32.083522
19164,117.424724
19165,143.586653
19166,132.91722599999997
19167,38.006659
19168,121.775433
19169,223.548724
19170,239.43760399999996
19171,157.044014
19172,136.203318
19173,88.161928
19174,133.96865000000003
19175,311.241819
19176,134.11731899999998
19177,274.10882000000004
19178,795.965645
19179,165.465298
19180,113.37807999999998
19181,257.620564
19182,115.47495400000001
19183,32.083522
19184,151.60442
19185,123.53955300000001
19186,197.55510099999998
19187,37.954348
19188,165.238655
19189,250.054809
19190,137.747213
19191,168.19584400000002
19192,131.050519
19193,141.384238
19194,775.83483
19195,343.276091
19196,92.290608
19197,935.24831
19198,38.11439
19199,143.75921200000002
19200,801.9970820000001
19201,70.574469
19202,266.81375600000007
19203,296.00115400000004
19204,128.744709
19205,100.98679199999998
19206,351.09148500000003
19207,37.97209
19208,38.059056
19209,76.115162
19210,130.76471
19211,175.074153
19212,150.00436200000001
19213,339.992749
19214,160.68085000000002
19215,79.73686600000002
19216,203.42762999999997
19217,181.250898
19218,129.68942099999998
19219,150.61323900000002
19220,38.10021
19221,128.832776
19222,791.0817509999999
19223,224.48100399999998
19224,113.115035
19225,139.561453
19226,193.580243
19227,78.41859199999999
19228,94.36245600000001
19229,221.50077499999998
19230,94.415441
19231,812.6103
19232,251.23816199999996
19233,168.60260699999998
19234,851.13012
19235,224.830111
19236,120.76955199999999
19237,143.955297
19238,141.062987
19239,160.7313
19240,154.79309999999998
19241,120.62572999999999
19242,219.193244
19243,39.329333
19244,828.6347920000001
19245,274.56041700000003
19246,101.499454
19247,232.470803
19248,38.058394
19249,112.442791
19250,233.179485
19251,148.92829999999998
19252,130.377292
19253,71.54530199999999
19254,118.33210400000002
19255,145.65873000000002
19256,70.49381600000001
19257,126.004299
19258,109.488826
19259,138.110481
19260,348.628332
19261,161.356183
19262,97.34064300000001
19263,154.39859
19264,181.38315899999998
19265,38.554353
19266,323.87528000000003
19267,132.699275
19268,86.91798399999999
19269,145.67833099999996
19270,129.150046
19271,158.860339
19272,156.837799
19273,281.213948
19274,816.0403369999999
19275,824.26253
19276,150.25829900000002
19277,143.84072400000002
19278,86.27829
19279,117.569806
19280,804.198122
19281,121.18875400000002
19282,106.87292299999999
19283,140.57384000000002
19284,103.41236400000001
19285,286.66290100000003
19286,142.882916
19287,40.015609999999995
19288,37.899716
19289,68.56617399999999
19290,94.507365
19291,115.01376
19292,150.13701400000002
19293,148.496129
19294,94.833135
19295,834.5020959999999
19296,136.088853
19297,38.647431
19298,125.42608299999999
19299,254.99570899999998
19300,32.083522
19301,100.344771
19302,70.70707999999999
19303,277.875408
19304,39.152385
19305,89.653911
19306,179.849158
19307,220.009703
19308,161.403532
19309,161.910339
19310,149.09049900000002
19311,161.738166
19312,91.87779
19313,120.91304200000002
19314,246.25183800000002
19315,824.089522
19316,160.41259100000002
19317,80.790887
19318,149.59001600000002
19319,98.678447
19320,915.5337850000001
19321,144.42109499999998
19322,811.3617429999999
19323,123.932766
19324,163.918629
19325,132.081142
19326,212.95595199999997
19327,270.54871399999996
19328,158.41548500000002
19329,98.56042199999999
19330,84.159044
19331,96.283031
19332,107.072412
19333,114.082781
19334,107.15445100000001
19335,813.1821480000001
19336,852.9859650000001
19337,265.731913
19338,218.85271799999998
19339,160.34860299999997
19340,137.75049
19341,32.083522
19342,131.183212
19343,165.602852
19344,134.61929499999997
19345,107.28400599999999
19346,97.84615000000001
19347,252.303237
19348,131.171488
19349,161.69282399999997
19350,114.07548600000001
19351,263.001515
19352,32.083522
19353,78.949378
19354,173.00192499999997
19355,853.8348390000001
19356,139.62467099999998
19357,147.228704
19358,173.65493399999997
19359,210.926644
19360,38.851782
19361,139.748135
19362,117.702312
19363,278.387107
19364,93.155463
19365,181.462918
19366,807.5609200000001
19367,100.452416
19368,84.160405
19369,131.627207
19370,117.53541799999999
19371,143.449996
19372,115.37015799999999
19373,39.520727
19374,256.639265
19375,220.98167999999998
19376,132.980658
19377,160.23625700000002
19378,74.306139
19379,283.17935900000003
19380,86.13447099999999
19381,143.19245300000003
19382,103.05531099999999
19383,100.63933100000001
19384,147.13452
19385,141.80890399999998
19386,153.20711
19387,256.906996
19388,829.961444
19389,123.95483700000001
19390,37.936835
19391,256.306516
19392,32.083522
19393,824.424473
19394,108.988954
19395,180.034998
19396,86.002387
19397,154.27598
19398,781.507456
19399,78.51237900000001
19400,869.9536539999999
19401,148.089884
19402,174.45641
19403,122.800672
19404,772.9288020000001
19405,870.415622
19406,32.083522
19407,230.23114599999997
19408,106.23052
19409,198.991515
19410,110.196524
19411,223.41467899999998
19412,86.317958
19413,249.48777599999997
19414,106.63792900000001
19415,165.156877
19416,77.887313
19417,147.475239
19418,143.069888
19419,157.915098
19420,164.68343299999998
19421,813.73435
19422,161.105481
19423,109.089516
19424,129.211293
19425,275.061734
19426,294.90902900000003
19427,280.585169
19428,130.23537000000002
19429,87.36954399999999
19430,145.341805
19431,85.062805
19432,228.684281
19433,140.06665399999997
19434,200.02546999999998
19435,94.30066900000001
19436,775.2952419999999
19437,139.990942
19438,132.501416
19439,224.64414999999997
19440,38.062845
19441,161.38181300000002
19442,32.083522
19443,38.985908
19444,172.84676199999996
19445,80.63331300000002
19446,180.67492399999998
19447,80.731029
19448,95.206884
19449,186.691464
19450,807.687435
19451,32.083522
19452,160.51350699999998
19453,820.456203
19454,125.73989499999999
19455,125.015293
19456,38.103947
19457,789.0253500000001
19458,849.166557
19459,32.083522
19460,225.73437199999998
19461,146.015823
19462,250.65306499999997
19463,108.224527
19464,169.26798099999996
19465,154.365062
19466,791.6019100000001
19467,246.06689599999996
19468,151.855019
19469,75.09694099999999
19470,257.066367
19471,798.1377560000001
19472,39.18801
19473,115.02510999999998
19474,167.408382
19475,146.04788099999996
19476,153.77985800000002
19477,32.083522
19478,216.18165899999997
19479,251.783975
19480,126.86827000000001
19481,100.71243900000002
19482,154.45293600000002
19483,825.9003
19484,94.76445700000001
19485,251.90664099999998
19486,76.27027799999999
19487,38.654776
19488,774.980865
19489,303.138511
19490,141.43805199999997
19491,162.89394899999996
19492,884.350555
19493,105.20056199999999
19494,245.791717
19495,142.734196
19496,37.922878
19497,159.72563699999998
19498,133.83317
19499,148.143412
19500,106.74716799999999
19501,185.849161
19502,166.79036199999996
19503,97.106064
19504,853.2949060000001
19505,231.013552
19506,807.3366800000001
19507,84.580004
19508,38.024432
19509,148.255639
19510,37.946632
19511,156.553362
19512,161.483719
19513,812.753696
19514,247.27097299999997
19515,285.922638
19516,792.2526809999999
19517,94.676742
19518,800.12402
19519,151.640913
19520,802.81294
19521,38.034421
19522,37.888773
19523,72.474402
19524,146.79602899999998
19525,296.21110300000004
19526,97.186864
19527,277.85175799999996
19528,145.56079200000002
19529,169.09953299999995
19530,210.23620599999998
19531,167.53850300000002
19532,95.58924300000001
19533,258.568371
19534,128.46326200000001
19535,92.369002
19536,137.12426699999997
19537,127.222922
19538,317.418195
19539,140.38144799999998
19540,37.979857
19541,177.919487
19542,133.08843000000002
19543,237.551315
19544,256.46421
19545,32.083522
19546,70.543248
19547,253.151872
19548,93.19320300000001
19549,167.690119
19550,123.51266899999999
19551,144.22204299999999
19552,114.00734499999999
19553,37.997523
19554,163.16171699999995
19555,172.06764499999997
19556,118.472667
19557,147.50676199999998
19558,32.083522
19559,96.81924500000001
19560,175.76401700000002
19561,37.958553
19562,350.405038
19563,254.124371
19564,324.661062
19565,140.610168
19566,379.301398
19567,37.973978
19568,860.650809
19569,804.99551
19570,119.39477400000001
19571,158.831055
19572,119.63511000000001
19573,38.022808
19574,917.765564
19575,245.080622
19576,32.083522
19577,143.635695
19578,109.03186400000001
19579,238.598093
19580,309.299993
19581,43.361245999999994
19582,138.585616
19583,134.810627
19584,105.809557
19585,851.318512
19586,123.92565400000001
19587,32.083522
19588,114.695078
19589,153.682258
19590,38.060677999999996
19591,38.091153
19592,149.93780600000002
19593,300.558443
19594,222.89887
19595,39.147099
19596,900.9329029999999
19597,823.1547969999999
19598,171.633747
19599,161.32779299999999
19600,76.196855
19601,166.620301
19602,176.732974
19603,152.35163500000002
19604,136.80968099999996
19605,115.921101
19606,144.47733000000002
19607,92.235274
19608,281.95687999999996
19609,912.331848
19610,266.223877
19611,221.42955500000002
19612,251.405559
19613,342.015801
19614,149.212404
19615,109.378727
19616,1009.415166
19617,321.64565799999997
19618,136.17838
19619,272.356041
19620,137.033846
19621,38.660387
19622,144.935435
19623,143.271353
19624,171.90061399999996
19625,253.965548
19626,37.988006999999996
19627,130.107335
19628,248.71513699999997
19629,37.894555
19630,105.729694
19631,215.37531
19632,175.207642
19633,139.294426
19634,148.911674
19635,367.94983
19636,124.820542
19637,210.676446
19638,934.0408909999999
19639,37.928902
19640,144.77528900000001
19641,153.84079199999996
19642,261.26208
19643,131.608797
19644,151.65538600000002
19645,146.70064099999996
19646,171.363707
19647,408.708195
19648,66.479067
19649,39.256186
19650,313.717473
19651,214.31926499999997
19652,83.710879
19653,346.334671
19654,932.1030499999999
19655,89.16448500000001
19656,143.570648
19657,128.48049999999998
19658,155.322778
19659,243.37104599999998
19660,178.248737
19661,113.359057
19662,32.083522
19663,220.47144199999997
19664,258.781966
19665,151.755739
19666,37.904829
19667,151.84772900000002
19668,245.89799
19669,38.958658
19670,917.7672170000001
19671,833.6059700000001
19672,115.88662500000001
19673,38.651994
19674,154.750198
19675,32.083522
19676,337.327804
19677,118.342576
19678,132.829716
19679,96.180913
19680,152.111251
19681,136.693137
19682,165.174081
19683,946.0408049999999
19684,327.388739
19685,147.285684
19686,140.52245899999997
19687,796.0030879999999
19688,874.9485050000001
19689,138.520755
19690,229.320922
19691,169.08941199999998
19692,278.47908500000005
19693,38.09184
19694,218.66586999999998
19695,145.034646
19696,131.63129
19697,144.13493
19698,140.41740199999998
19699,124.016075
19700,216.063899
19701,100.43714399999999
19702,103.432079
19703,164.45986
19704,139.62917000000002
19705,240.83776999999998
19706,248.08664399999998
19707,263.565536
19708,146.71441799999997
19709,252.296548
19710,121.36378500000001
19711,148.205087
19712,105.10685699999999
19713,165.230736
19714,128.134031
19715,121.058901
19716,118.897841
19717,175.68385700000002
19718,147.757346
19719,231.450063
19720,144.587809
19721,38.09634585
19722,230.20624600000002
19723,94.66965900000001
19724,140.854672
19725,252.12317099999999
19726,148.534105
19727,175.94082099999997
19728,132.166407
19729,144.473475
19730,155.555539
19731,296.131586
19732,78.749798
19733,127.655269
19734,190.256974
19735,902.7760129999999
19736,120.63793000000001
19737,172.565437
19738,120.63367500000001
19739,82.697315
19740,250.91069199999998
19741,226.15520399999997
19742,227.300184
19743,145.00389800000002
19744,274.640291
19745,38.084057
19746,249.810332
19747,127.56835800000002
19748,107.983948
19749,119.864408
19750,136.51493200000002
19751,78.264339
19752,157.681984
19753,88.351775
19754,121.935955
19755,159.75976500000002
19756,253.35070099999996
19757,94.32795999999999
19758,37.975297
19759,132.995736
19760,124.744864
19761,38.062552
19762,157.447557
19763,126.915696
19764,121.84696000000001
19765,107.034034
19766,224.45331
19767,123.47815000000001
19768,258.499031
